Statistic Label,Year,Age Group,Sex,Education Attainment Level,NUTS 2 Region,UNIT,VALUE
Employment Rate,2019,40 - 44 years,Both sexes,Levels of Education (Levels  0-8),Northern and Western,%,79.6
Employment Rate,2019,40 - 44 years,Both sexes,Levels of Education (Levels  0-8),Southern,%,80.0
Employment Rate,2019,40 - 44 years,Both sexes,Levels of Education (Levels  0-8),Eastern and Midland,%,81.8
Employment Rate,2019,40 - 44 years,Both sexes,Primary and lower secondary education (Levels 1-2),Ireland,%,55.3
Employment Rate,2019,40 - 44 years,Both sexes,Primary and lower secondary education (Levels 1-2),Northern and Western,%,54.4
Employment Rate,2019,40 - 44 years,Both sexes,Primary and lower secondary education (Levels 1-2),Southern,%,52.0
Employment Rate,2019,40 - 44 years,Both sexes,Primary and lower secondary education (Levels 1-2),Eastern and Midland,%,58.1
Employment Rate,2019,40 - 44 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,77.9
Employment Rate,2019,40 - 44 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,%,77.6
Employment Rate,2019,40 - 44 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,%,78.4
Employment Rate,2019,40 - 44 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,%,77.6
Employment Rate,2019,40 - 44 years,Both sexes,Tertiary education (Levels 5-8),Ireland,%,88.1
Employment Rate,2019,40 - 44 years,Both sexes,Tertiary education (Levels 5-8),Northern and Western,%,88.6
Employment Rate,2019,40 - 44 years,Both sexes,Tertiary education (Levels 5-8),Southern,%,87.7
Employment Rate,2019,40 - 44 years,Both sexes,Tertiary education (Levels 5-8),Eastern and Midland,%,88.3
Employment Rate,2019,40 - 44 years,Both sexes,Level of education - not stated,Ireland,%,77.9
Employment Rate,2019,40 - 44 years,Both sexes,Level of education - not stated,Northern and Western,%,82.2
Employment Rate,2019,40 - 44 years,Both sexes,Level of education - not stated,Southern,%,71.7
Employment Rate,2019,40 - 44 years,Both sexes,Level of education - not stated,Eastern and Midland,%,79.8
Employment Rate,2019,40 - 44 years,Male,Levels of Education (Levels  0-8),Ireland,%,87.6
Employment Rate,2019,40 - 44 years,Male,Levels of Education (Levels  0-8),Northern and Western,%,86.4
Employment Rate,2019,40 - 44 years,Male,Levels of Education (Levels  0-8),Southern,%,87.5
Employment Rate,2019,40 - 44 years,Male,Levels of Education (Levels  0-8),Eastern and Midland,%,88.1
Employment Rate,2019,40 - 44 years,Male,Primary and lower secondary education (Levels 1-2),Ireland,%,66.9
Employment Rate,2019,40 - 44 years,Male,Primary and lower secondary education (Levels 1-2),Northern and Western,%,66.6
Employment Rate,2019,40 - 44 years,Male,Primary and lower secondary education (Levels 1-2),Southern,%,65.1
Employment Rate,2019,40 - 44 years,Male,Primary and lower secondary education (Levels 1-2),Eastern and Midland,%,68.7
Employment Rate,2019,40 - 44 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,86.9
Employment Rate,2019,40 - 44 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,%,85.7
Employment Rate,2019,40 - 44 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,%,89.2
Employment Rate,2019,40 - 44 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,%,85.5
Employment Rate,2019,40 - 44 years,Male,Tertiary education (Levels 5-8),Ireland,%,93.9
Employment Rate,2019,40 - 44 years,Male,Tertiary education (Levels 5-8),Northern and Western,%,95.4
Employment Rate,2019,40 - 44 years,Male,Tertiary education (Levels 5-8),Southern,%,93.4
Employment Rate,2019,40 - 44 years,Male,Tertiary education (Levels 5-8),Eastern and Midland,%,93.7
Employment Rate,2019,40 - 44 years,Male,Level of education - not stated,Ireland,%,83.5
Employment Rate,2019,40 - 44 years,Male,Level of education - not stated,Northern and Western,%,94.3
Employment Rate,2019,40 - 44 years,Male,Level of education - not stated,Southern,%,78.4
Employment Rate,2019,40 - 44 years,Male,Level of education - not stated,Eastern and Midland,%,82.0
Employment Rate,2019,40 - 44 years,Female,Levels of Education (Levels  0-8),Ireland,%,74.3
Employment Rate,2019,40 - 44 years,Female,Levels of Education (Levels  0-8),Northern and Western,%,73.2
Employment Rate,2019,40 - 44 years,Female,Levels of Education (Levels  0-8),Southern,%,72.7
Employment Rate,2019,40 - 44 years,Female,Levels of Education (Levels  0-8),Eastern and Midland,%,75.7
Employment Rate,2019,40 - 44 years,Female,Primary and lower secondary education (Levels 1-2),Ireland,%,40.0
Employment Rate,2019,40 - 44 years,Female,Primary and lower secondary education (Levels 1-2),Southern,%,31.5
Employment Rate,2019,40 - 44 years,Female,Primary and lower secondary education (Levels 1-2),Eastern and Midland,%,47.4
Employment Rate,2019,40 - 44 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,67.1
Employment Rate,2019,40 - 44 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,%,68.5
Employment Rate,2019,40 - 44 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,%,64.4
Employment Rate,2019,40 - 44 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,%,68.6
Employment Rate,2019,40 - 44 years,Female,Tertiary education (Levels 5-8),Ireland,%,83.7
Employment Rate,2019,40 - 44 years,Female,Tertiary education (Levels 5-8),Northern and Western,%,83.9
Employment Rate,2019,40 - 44 years,Female,Tertiary education (Levels 5-8),Southern,%,83.5
Employment Rate,2019,40 - 44 years,Female,Tertiary education (Levels 5-8),Eastern and Midland,%,83.7
Employment Rate,2019,40 - 44 years,Female,Level of education - not stated,Ireland,%,70.5
Employment Rate,2019,40 - 44 years,Female,Level of education - not stated,Eastern and Midland,%,76.6
Employment Rate,2019,45 - 49 years,Both sexes,Levels of Education (Levels  0-8),Ireland,%,79.6
Employment Rate,2019,45 - 49 years,Both sexes,Levels of Education (Levels  0-8),Northern and Western,%,79.1
Employment Rate,2019,45 - 49 years,Both sexes,Levels of Education (Levels  0-8),Southern,%,78.9
Employment Rate,2019,45 - 49 years,Both sexes,Levels of Education (Levels  0-8),Eastern and Midland,%,80.1
Employment Rate,2019,45 - 49 years,Both sexes,Primary and lower secondary education (Levels 1-2),Ireland,%,60.0
Employment Rate,2019,45 - 49 years,Both sexes,Primary and lower secondary education (Levels 1-2),Northern and Western,%,64.2
Employment Rate,2019,45 - 49 years,Both sexes,Primary and lower secondary education (Levels 1-2),Southern,%,58.3
Employment Rate,2019,45 - 49 years,Both sexes,Primary and lower secondary education (Levels 1-2),Eastern and Midland,%,59.4
Employment Rate,2019,45 - 49 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,78.3
Employment Rate,2019,45 - 49 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,%,76.6
Employment Rate,2019,45 - 49 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,%,79.7
Employment Rate,2019,45 - 49 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,%,77.9
Employment Rate,2019,45 - 49 years,Both sexes,Tertiary education (Levels 5-8),Ireland,%,87.6
Employment Rate,2019,45 - 49 years,Both sexes,Tertiary education (Levels 5-8),Northern and Western,%,87.9
Employment Rate,2019,45 - 49 years,Both sexes,Tertiary education (Levels 5-8),Southern,%,87.9
Employment Rate,2019,45 - 49 years,Both sexes,Tertiary education (Levels 5-8),Eastern and Midland,%,87.4
Employment Rate,2019,45 - 49 years,Both sexes,Level of education - not stated,Ireland,%,81.3
Employment Rate,2019,45 - 49 years,Both sexes,Level of education - not stated,Southern,%,76.1
Employment Rate,2019,45 - 49 years,Both sexes,Level of education - not stated,Eastern and Midland,%,83.4
Employment Rate,2019,45 - 49 years,Male,Levels of Education (Levels  0-8),Ireland,%,86.1
Employment Rate,2019,45 - 49 years,Male,Levels of Education (Levels  0-8),Northern and Western,%,84.5
Employment Rate,2019,45 - 49 years,Male,Levels of Education (Levels  0-8),Southern,%,85.0
Employment Rate,2019,45 - 49 years,Male,Levels of Education (Levels  0-8),Eastern and Midland,%,87.4
Employment Rate,2019,45 - 49 years,Male,Primary and lower secondary education (Levels 1-2),Ireland,%,69.9
Employment Rate,2019,45 - 49 years,Male,Primary and lower secondary education (Levels 1-2),Northern and Western,%,72.7
Employment Rate,2019,45 - 49 years,Male,Primary and lower secondary education (Levels 1-2),Southern,%,66.5
Employment Rate,2019,45 - 49 years,Male,Primary and lower secondary education (Levels 1-2),Eastern and Midland,%,71.4
Employment Rate,2019,45 - 49 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,87.7
Employment Rate,2019,45 - 49 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,%,83.8
Employment Rate,2019,45 - 49 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,%,88.5
Employment Rate,2019,45 - 49 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,%,88.5
Employment Rate,2019,45 - 49 years,Male,Tertiary education (Levels 5-8),Ireland,%,93.1
Employment Rate,2019,45 - 49 years,Male,Tertiary education (Levels 5-8),Northern and Western,%,94.4
Employment Rate,2019,45 - 49 years,Male,Tertiary education (Levels 5-8),Southern,%,93.4
Employment Rate,2019,45 - 49 years,Male,Tertiary education (Levels 5-8),Eastern and Midland,%,92.5
Employment Rate,2019,45 - 49 years,Male,Level of education - not stated,Ireland,%,83.9
Employment Rate,2019,45 - 49 years,Male,Level of education - not stated,Southern,%,80.4
Employment Rate,2019,45 - 49 years,Male,Level of education - not stated,Eastern and Midland,%,87.6
Employment Rate,2019,45 - 49 years,Female,Levels of Education (Levels  0-8),Ireland,%,73.1
Employment Rate,2019,45 - 49 years,Female,Levels of Education (Levels  0-8),Northern and Western,%,73.9
Employment Rate,2019,45 - 49 years,Female,Levels of Education (Levels  0-8),Southern,%,72.8
Employment Rate,2019,45 - 49 years,Female,Levels of Education (Levels  0-8),Eastern and Midland,%,72.9
Employment Rate,2019,45 - 49 years,Female,Primary and lower secondary education (Levels 1-2),Ireland,%,44.5
Employment Rate,2019,45 - 49 years,Female,Primary and lower secondary education (Levels 1-2),Northern and Western,%,47.0
Employment Rate,2019,45 - 49 years,Female,Primary and lower secondary education (Levels 1-2),Southern,%,45.2
Employment Rate,2019,45 - 49 years,Female,Primary and lower secondary education (Levels 1-2),Eastern and Midland,%,42.9
Employment Rate,2019,45 - 49 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,68.9
Employment Rate,2019,45 - 49 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,%,69.5
Employment Rate,2019,45 - 49 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,%,70.6
Employment Rate,2019,45 - 49 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,%,67.3
Employment Rate,2019,45 - 49 years,Female,Tertiary education (Levels 5-8),Ireland,%,83.1
Employment Rate,2019,45 - 49 years,Female,Tertiary education (Levels 5-8),Northern and Western,%,83.3
Employment Rate,2019,45 - 49 years,Female,Tertiary education (Levels 5-8),Southern,%,83.4
Employment Rate,2019,45 - 49 years,Female,Tertiary education (Levels 5-8),Eastern and Midland,%,82.9
Employment Rate,2019,45 - 49 years,Female,Level of education - not stated,Ireland,%,78.5
Employment Rate,2019,45 - 49 years,Female,Level of education - not stated,Southern,%,71.2
Employment Rate,2019,45 - 49 years,Female,Level of education - not stated,Eastern and Midland,%,78.8
Employment Rate,2019,50 - 54 years,Both sexes,Levels of Education (Levels  0-8),Ireland,%,76.4
Employment Rate,2019,50 - 54 years,Both sexes,Levels of Education (Levels  0-8),Northern and Western,%,77.0
Employment Rate,2019,50 - 54 years,Both sexes,Levels of Education (Levels  0-8),Southern,%,73.6
Employment Rate,2019,50 - 54 years,Both sexes,Levels of Education (Levels  0-8),Eastern and Midland,%,78.3
Employment Rate,2019,50 - 54 years,Both sexes,Primary and lower secondary education (Levels 1-2),Ireland,%,58.3
Employment Rate,2019,50 - 54 years,Both sexes,Primary and lower secondary education (Levels 1-2),Northern and Western,%,61.3
Employment Rate,2019,50 - 54 years,Both sexes,Primary and lower secondary education (Levels 1-2),Southern,%,53.4
Employment Rate,2019,50 - 54 years,Both sexes,Primary and lower secondary education (Levels 1-2),Eastern and Midland,%,60.8
Employment Rate,2019,50 - 54 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,76.2
Employment Rate,2019,50 - 54 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,%,79.6
Employment Rate,2019,50 - 54 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,%,74.1
Employment Rate,2019,50 - 54 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,%,76.4
Employment Rate,2019,50 - 54 years,Both sexes,Tertiary education (Levels 5-8),Ireland,%,87.1
Employment Rate,2019,50 - 54 years,Both sexes,Tertiary education (Levels 5-8),Northern and Western,%,86.1
Employment Rate,2019,50 - 54 years,Both sexes,Tertiary education (Levels 5-8),Southern,%,85.9
Employment Rate,2019,50 - 54 years,Both sexes,Tertiary education (Levels 5-8),Eastern and Midland,%,88.1
Employment Rate,2019,50 - 54 years,Both sexes,Level of education - not stated,Ireland,%,70.0
Employment Rate,2019,50 - 54 years,Both sexes,Level of education - not stated,Northern and Western,%,69.2
Employment Rate,2019,50 - 54 years,Both sexes,Level of education - not stated,Southern,%,67.9
Employment Rate,2019,50 - 54 years,Both sexes,Level of education - not stated,Eastern and Midland,%,73.2
Employment Rate,2019,50 - 54 years,Male,Levels of Education (Levels  0-8),Ireland,%,84.5
Employment Rate,2019,50 - 54 years,Male,Levels of Education (Levels  0-8),Northern and Western,%,86.4
Employment Rate,2019,50 - 54 years,Male,Levels of Education (Levels  0-8),Southern,%,82.5
Employment Rate,2019,50 - 54 years,Male,Levels of Education (Levels  0-8),Eastern and Midland,%,85.1
Employment Rate,2019,50 - 54 years,Male,Primary and lower secondary education (Levels 1-2),Ireland,%,70.2
Employment Rate,2019,50 - 54 years,Male,Primary and lower secondary education (Levels 1-2),Northern and Western,%,73.0
Employment Rate,2019,50 - 54 years,Male,Primary and lower secondary education (Levels 1-2),Southern,%,67.9
Employment Rate,2019,50 - 54 years,Male,Primary and lower secondary education (Levels 1-2),Eastern and Midland,%,70.7
Employment Rate,2019,50 - 54 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,86.7
Employment Rate,2019,50 - 54 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,%,90.3
Employment Rate,2019,50 - 54 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,%,86.7
